STATION,NAME,DATE,PRCP,SNWD,TAVG,TMAX,TMIN
INM00042071,"AMRITSAR, IN",7/7/1994,,,89,101,
INM00042071,"AMRITSAR, IN",7/8/1994,0.28,,86,101,
INM00042071,"AMRITSAR, IN",7/9/1994,0,,86,95,
INM00042071,"AMRITSAR, IN",7/10/1994,0,,90,99,80
INM00042071,"AMRITSAR, IN",7/11/1994,,,83,99,
INM00042071,"AMRITSAR, IN",7/12/1994,,,85,91,
INM00042071,"AMRITSAR, IN",7/13/1994,0,,89,,
INM00042071,"AMRITSAR, IN",7/14/1994,0,,88,99,
INM00042071,"AMRITSAR, IN",7/15/1994,0,,90,99,
INM00042071,"AMRITSAR, IN",7/16/1994,,,89,97,
INM00042071,"AMRITSAR, IN",7/17/1994,,,83,101,
INM00042071,"AMRITSAR, IN",7/18/1994,,,83,,
INM00042071,"AMRITSAR, IN",7/19/1994,,,85,94,
INM00042071,"AMRITSAR, IN",7/20/1994,,,79,94,
INM00042071,"AMRITSAR, IN",7/21/1994,,,82,89,77
INM00042071,"AMRITSAR, IN",7/22/1994,,,84,,
INM00042071,"AMRITSAR, IN",7/25/1994,,,88,96,
INM00042071,"AMRITSAR, IN",7/27/1994,0.24,,82,96,
INM00042071,"AMRITSAR, IN",7/28/1994,0,,86,89,
INM00042071,"AMRITSAR, IN",7/29/1994,,,87,94,80
INM00042071,"AMRITSAR, IN",7/30/1994,,,82,92,
INM00042071,"AMRITSAR, IN",7/31/1994,,,86,92,
INM00042071,"AMRITSAR, IN",8/1/1994,,,84,,
INM00042071,"AMRITSAR, IN",8/2/1994,0,,89,99,
INM00042071,"AMRITSAR, IN",8/4/1994,0,,82,,77
INM00042071,"AMRITSAR, IN",8/7/1994,,,85,94,
INM00042071,"AMRITSAR, IN",8/9/1994,0,,84,94,79
INM00042071,"AMRITSAR, IN",8/10/1994,0.72,,80,86,
INM00042071,"AMRITSAR, IN",8/12/1994,,,87,95,
INM00042071,"AMRITSAR, IN",8/13/1994,,,86,96,
INM00042071,"AMRITSAR, IN",8/17/1994,1.22,,79,85,75
INM00042071,"AMRITSAR, IN",8/18/1994,0.07,,86,94,75
INM00042071,"AMRITSAR, IN",8/19/1994,0,,87,95,
INM00042071,"AMRITSAR, IN",8/20/1994,,,85,95,
INM00042071,"AMRITSAR, IN",8/21/1994,0,,85,94,80
INM00042071,"AMRITSAR, IN",8/22/1994,0,,86,97,
INM00042071,"AMRITSAR, IN",8/23/1994,1.1,,76,97,
INM00042071,"AMRITSAR, IN",8/24/1994,1.26,,79,,
INM00042071,"AMRITSAR, IN",8/25/1994,0.45,,83,90,
INM00042071,"AMRITSAR, IN",8/26/1994,0,,82,92,
INM00042071,"AMRITSAR, IN",8/27/1994,0.28,,83,92,
INM00042071,"AMRITSAR, IN",8/28/1994,0,,85,92,
INM00042071,"AMRITSAR, IN",8/29/1994,0,,87,95,
INM00042071,"AMRITSAR, IN",8/30/1994,0,,88,96,
INM00042071,"AMRITSAR, IN",8/31/1994,0,,81,96,
INM00042071,"AMRITSAR, IN",9/1/1994,0,,88,95,
INM00042071,"AMRITSAR, IN",9/2/1994,0,,89,,
INM00042071,"AMRITSAR, IN",9/3/1994,,,80,87,
INM00042071,"AMRITSAR, IN",9/4/1994,,,81,92,
INM00042071,"AMRITSAR, IN",9/5/1994,,,78,82,74
INM00042071,"AMRITSAR, IN",9/6/1994,0,,84,92,74
INM00042071,"AMRITSAR, IN",9/7/1994,,,83,92,
INM00042071,"AMRITSAR, IN",9/8/1994,0.02,,81,91,
INM00042071,"AMRITSAR, IN",9/9/1994,0.01,,81,91,
INM00042071,"AMRITSAR, IN",9/10/1994,0.27,,79,89,
INM00042071,"AMRITSAR, IN",9/11/1994,1.93,,79,89,
INM00042071,"AMRITSAR, IN",9/15/1994,,,86,95,
INM00042071,"AMRITSAR, IN",9/18/1994,,,82,95,
INM00042071,"AMRITSAR, IN",9/19/1994,,,78,93,
INM00042071,"AMRITSAR, IN",9/20/1994,,,84,94,65
INM00042071,"AMRITSAR, IN",9/24/1994,,,79,92,
INM00042071,"AMRITSAR, IN",9/26/1994,,,77,94,
INM00042071,"AMRITSAR, IN",9/27/1994,0,,75,94,
INM00042071,"AMRITSAR, IN",9/28/1994,,,78,95,
INM00042071,"AMRITSAR, IN",9/29/1994,0,,79,95,
INM00042071,"AMRITSAR, IN",9/30/1994,0,,76,95,
INM00042071,"AMRITSAR, IN",10/1/1994,0,,78,96,
INM00042071,"AMRITSAR, IN",10/2/1994,,,77,96,
INM00042071,"AMRITSAR, IN",10/3/1994,0,,74,95,
INM00042071,"AMRITSAR, IN",10/4/1994,0,,78,95,
INM00042071,"AMRITSAR, IN",10/5/1994,0,,77,95,
INM00042071,"AMRITSAR, IN",10/6/1994,0.18,,81,95,
INM00042071,"AMRITSAR, IN",10/8/1994,0,,74,92,58
INM00042071,"AMRITSAR, IN",10/9/1994,0,,77,95,57
INM00042071,"AMRITSAR, IN",10/10/1994,0,,76,95,
INM00042071,"AMRITSAR, IN",10/11/1994,,,77,100,63
INM00042071,"AMRITSAR, IN",10/13/1994,0,,73,,
INM00042071,"AMRITSAR, IN",10/14/1994,0,,73,,
INM00042071,"AMRITSAR, IN",10/15/1994,0,,69,87,
INM00042071,"AMRITSAR, IN",10/16/1994,0,,73,88,
INM00042071,"AMRITSAR, IN",10/17/1994,,,73,90,
INM00042071,"AMRITSAR, IN",10/19/1994,,,72,91,
INM00042071,"AMRITSAR, IN",10/23/1994,,,75,90,
INM00042071,"AMRITSAR, IN",10/25/1994,,,75,87,
INM00042071,"AMRITSAR, IN",10/26/1994,0.05,,68,87,
INM00042071,"AMRITSAR, IN",10/29/1994,,,72,84,
INM00042071,"AMRITSAR, IN",10/31/1994,0,,58,,
INM00042071,"AMRITSAR, IN",11/1/1994,0,,67,86,
INM00042071,"AMRITSAR, IN",11/2/1994,0,,68,85,
INM00042071,"AMRITSAR, IN",11/3/1994,,,67,79,
INM00042071,"AMRITSAR, IN",11/4/1994,0,,67,84,53
INM00042071,"AMRITSAR, IN",11/5/1994,0,,68,84,
INM00042071,"AMRITSAR, IN",11/6/1994,0,,67,84,
INM00042071,"AMRITSAR, IN",11/7/1994,0,,65,85,
INM00042071,"AMRITSAR, IN",11/8/1994,0,,66,85,
INM00042071,"AMRITSAR, IN",11/9/1994,0,,66,85,
INM00042071,"AMRITSAR, IN",11/10/1994,0,,67,85,50
INM00042071,"AMRITSAR, IN",11/11/1994,0,,67,83,51
INM00042071,"AMRITSAR, IN",11/12/1994,0,,70,83,
INM00042071,"AMRITSAR, IN",11/13/1994,0,,66,84,49
INM00042071,"AMRITSAR, IN",11/14/1994,0,,66,83,49
INM00042071,"AMRITSAR, IN",11/15/1994,0,,59,83,
INM00042071,"AMRITSAR, IN",11/16/1994,0,,64,82,
INM00042071,"AMRITSAR, IN",11/17/1994,,,66,82,
INM00042071,"AMRITSAR, IN",11/18/1994,0,,61,81,
INM00042071,"AMRITSAR, IN",11/19/1994,0,,64,80,
INM00042071,"AMRITSAR, IN",11/20/1994,0,,67,80,
INM00042071,"AMRITSAR, IN",11/21/1994,0,,64,80,
INM00042071,"AMRITSAR, IN",11/22/1994,0,,62,79,
INM00042071,"AMRITSAR, IN",11/23/1994,0,,60,80,
INM00042071,"AMRITSAR, IN",11/24/1994,0,,63,77,
INM00042071,"AMRITSAR, IN",11/25/1994,0,,62,78,
INM00042071,"AMRITSAR, IN",11/26/1994,0,,56,78,
INM00042071,"AMRITSAR, IN",11/27/1994,,,65,78,
INM00042071,"AMRITSAR, IN",11/28/1994,0,,62,79,47
INM00042071,"AMRITSAR, IN",11/29/1994,0,,60,79,
INM00042071,"AMRITSAR, IN",11/30/1994,0,,60,79,
INM00042071,"AMRITSAR, IN",12/1/1994,0,,60,79,
INM00042071,"AMRITSAR, IN",12/2/1994,0,,60,79,
INM00042071,"AMRITSAR, IN",12/3/1994,0,,59,80,46
INM00042071,"AMRITSAR, IN",12/4/1994,0,,61,80,
INM00042071,"AMRITSAR, IN",12/5/1994,0,,59,76,
INM00042071,"AMRITSAR, IN",12/6/1994,0,,60,74,
INM00042071,"AMRITSAR, IN",12/7/1994,0,,66,,
INM00042071,"AMRITSAR, IN",12/8/1994,,,68,77,
INM00042071,"AMRITSAR, IN",12/9/1994,,,58,77,
INM00042071,"AMRITSAR, IN",12/10/1994,,,53,73,
INM00042071,"AMRITSAR, IN",12/13/1994,,,50,71,
INM00042071,"AMRITSAR, IN",12/14/1994,,,47,71,
INM00042071,"AMRITSAR, IN",12/15/1994,,,56,72,
INM00042071,"AMRITSAR, IN",12/16/1994,0,,46,72,
INM00042071,"AMRITSAR, IN",12/17/1994,0,,49,71,
INM00042071,"AMRITSAR, IN",12/18/1994,0,,48,70,
INM00042071,"AMRITSAR, IN",12/19/1994,0,,48,70,
INM00042071,"AMRITSAR, IN",12/20/1994,,,54,71,
INM00042071,"AMRITSAR, IN",12/21/1994,0,,51,71,
INM00042071,"AMRITSAR, IN",12/22/1994,0,,59,71,
INM00042071,"AMRITSAR, IN",12/23/1994,,,57,71,
INM00042071,"AMRITSAR, IN",12/24/1994,0,,57,69,
INM00042071,"AMRITSAR, IN",12/25/1994,0,,57,66,
INM00042071,"AMRITSAR, IN",12/26/1994,,,60,65,
INM00042071,"AMRITSAR, IN",12/27/1994,,,56,65,
INM00042071,"AMRITSAR, IN",12/28/1994,0,,54,63,
INM00042071,"AMRITSAR, IN",12/29/1994,0,,49,63,
INM00042071,"AMRITSAR, IN",12/30/1994,,,53,62,
INM00042071,"AMRITSAR, IN",12/31/1994,0,,46,63,
INM00042071,"AMRITSAR, IN",1/1/1995,0,,48,64,
INM00042071,"AMRITSAR, IN",1/2/1995,0,,50,68,
INM00042071,"AMRITSAR, IN",1/3/1995,0,,53,68,
INM00042071,"AMRITSAR, IN",1/4/1995,0,,54,,
INM00042071,"AMRITSAR, IN",1/5/1995,0,,51,68,
INM00042071,"AMRITSAR, IN",1/6/1995,,,54,69,37
INM00042071,"AMRITSAR, IN",1/7/1995,0,,50,69,
INM00042071,"AMRITSAR, IN",1/8/1995,,,51,57,40
INM00042071,"AMRITSAR, IN",1/9/1995,1.06,,51,55,47
INM00042071,"AMRITSAR, IN",1/10/1995,0.09,,50,61,
INM00042071,"AMRITSAR, IN",1/11/1995,0,,49,64,
INM00042071,"AMRITSAR, IN",1/12/1995,0,,51,64,
INM00042071,"AMRITSAR, IN",1/13/1995,0,,51,65,38
INM00042071,"AMRITSAR, IN",1/14/1995,0,,52,65,
INM00042071,"AMRITSAR, IN",1/15/1995,0.46,,49,60,
INM00042071,"AMRITSAR, IN",1/16/1995,0.09,,50,60,
INM00042071,"AMRITSAR, IN",1/19/1995,,,56,67,
INM00042071,"AMRITSAR, IN",1/23/1995,,,48,65,
INM00042071,"AMRITSAR, IN",1/24/1995,,,53,69,
INM00042071,"AMRITSAR, IN",1/25/1995,0,,54,69,
INM00042071,"AMRITSAR, IN",1/26/1995,0,,52,68,
INM00042071,"AMRITSAR, IN",1/27/1995,,,55,69,
INM00042071,"AMRITSAR, IN",1/28/1995,0,,59,71,
INM00042071,"AMRITSAR, IN",1/29/1995,,,51,72,
INM00042071,"AMRITSAR, IN",1/30/1995,,,48,72,
INM00042071,"AMRITSAR, IN",1/31/1995,,,55,72,
INM00042071,"AMRITSAR, IN",2/1/1995,,,51,72,
INM00042071,"AMRITSAR, IN",2/2/1995,0,,54,73,40
INM00042071,"AMRITSAR, IN",2/3/1995,0,,55,73,
INM00042071,"AMRITSAR, IN",2/4/1995,0,,55,70,
INM00042071,"AMRITSAR, IN",2/5/1995,0,,53,69,
INM00042071,"AMRITSAR, IN",2/6/1995,0,,54,73,
INM00042071,"AMRITSAR, IN",2/7/1995,0,,56,73,
INM00042071,"AMRITSAR, IN",2/8/1995,0,,58,72,
INM00042071,"AMRITSAR, IN",2/9/1995,0,,62,75,44
INM00042071,"AMRITSAR, IN",2/10/1995,0,,65,,
INM00042071,"AMRITSAR, IN",2/11/1995,,,61,74,
INM00042071,"AMRITSAR, IN",2/12/1995,0.89,,57,70,
INM00042071,"AMRITSAR, IN",2/13/1995,1.53,,60,72,
INM00042071,"AMRITSAR, IN",2/14/1995,0.43,,58,72,
INM00042071,"AMRITSAR, IN",2/15/1995,0,,59,71,
INM00042071,"AMRITSAR, IN",2/16/1995,,,58,71,
INM00042071,"AMRITSAR, IN",2/17/1995,0,,60,72,
INM00042071,"AMRITSAR, IN",2/18/1995,0,,56,72,
INM00042071,"AMRITSAR, IN",2/19/1995,,,62,70,
INM00042071,"AMRITSAR, IN",2/20/1995,0,,61,70,
INM00042071,"AMRITSAR, IN",2/21/1995,,,54,71,
INM00042071,"AMRITSAR, IN",2/22/1995,0,,49,69,
INM00042071,"AMRITSAR, IN",2/24/1995,,,58,,
INM00042071,"AMRITSAR, IN",2/26/1995,0,,61,72,
INM00042071,"AMRITSAR, IN",2/28/1995,0.37,,57,68,47
INM00042071,"AMRITSAR, IN",3/1/1995,0,,54,68,
INM00042071,"AMRITSAR, IN",3/2/1995,0,,54,,
INM00042071,"AMRITSAR, IN",3/4/1995,0,,54,76,
INM00042071,"AMRITSAR, IN",3/5/1995,0,,60,76,
INM00042071,"AMRITSAR, IN",3/6/1995,0,,59,75,42
INM00042071,"AMRITSAR, IN",3/7/1995,0,,59,76,
INM00042071,"AMRITSAR, IN",3/8/1995,0,,61,77,
INM00042071,"AMRITSAR, IN",3/9/1995,,,65,77,
INM00042071,"AMRITSAR, IN",3/10/1995,0,,61,76,
INM00042071,"AMRITSAR, IN",3/11/1995,0,,58,76,
INM00042071,"AMRITSAR, IN",3/12/1995,0,,60,78,
INM00042071,"AMRITSAR, IN",3/13/1995,0,,62,79,
INM00042071,"AMRITSAR, IN",3/14/1995,0,,64,80,
INM00042071,"AMRITSAR, IN",3/15/1995,0,,60,79,
INM00042071,"AMRITSAR, IN",3/16/1995,0,,66,,
INM00042071,"AMRITSAR, IN",3/17/1995,,,66,86,
INM00042071,"AMRITSAR, IN",3/18/1995,,,70,85,
INM00042071,"AMRITSAR, IN",3/21/1995,0,,69,86,
INM00042071,"AMRITSAR, IN",3/22/1995,0,,73,88,
INM00042071,"AMRITSAR, IN",3/23/1995,0,,73,88,
INM00042071,"AMRITSAR, IN",3/24/1995,,,77,82,
INM00042071,"AMRITSAR, IN",3/25/1995,,,74,86,
INM00042071,"AMRITSAR, IN",3/26/1995,0,,70,81,
INM00042071,"AMRITSAR, IN",3/27/1995,0,,69,,
INM00042071,"AMRITSAR, IN",3/28/1995,0.06,,64,83,
INM00042071,"AMRITSAR, IN",3/31/1995,,,69,81,
INM00042071,"AMRITSAR, IN",4/4/1995,0,,74,84,
INM00042071,"AMRITSAR, IN",4/5/1995,0,,70,85,
INM00042071,"AMRITSAR, IN",4/6/1995,0,,70,,
INM00042071,"AMRITSAR, IN",4/7/1995,0,,72,89,53
INM00042071,"AMRITSAR, IN",4/8/1995,0,,78,91,
INM00042071,"AMRITSAR, IN",4/9/1995,0,,67,91,
INM00042071,"AMRITSAR, IN",4/10/1995,0.24,,73,85,
INM00042071,"AMRITSAR, IN",4/11/1995,0,,72,88,
INM00042071,"AMRITSAR, IN",4/12/1995,0,,73,88,
INM00042071,"AMRITSAR, IN",4/13/1995,0,,73,89,
INM00042071,"AMRITSAR, IN",4/14/1995,0,,70,90,
INM00042071,"AMRITSAR, IN",4/15/1995,0,,75,90,
INM00042071,"AMRITSAR, IN",4/16/1995,0,,81,93,
INM00042071,"AMRITSAR, IN",4/17/1995,0,,78,90,
INM00042071,"AMRITSAR, IN",4/18/1995,,,67,90,
INM00042071,"AMRITSAR, IN",4/19/1995,0,,74,89,
INM00042071,"AMRITSAR, IN",4/20/1995,0,,72,89,
INM00042071,"AMRITSAR, IN",4/21/1995,0,,81,90,
INM00042071,"AMRITSAR, IN",4/22/1995,0,,73,90,
INM00042071,"AMRITSAR, IN",4/23/1995,0,,80,92,
INM00042071,"AMRITSAR, IN",4/24/1995,0,,83,96,
INM00042071,"AMRITSAR, IN",4/25/1995,0.09,,83,96,
INM00042071,"AMRITSAR, IN",4/26/1995,0,,79,92,
INM00042071,"AMRITSAR, IN",4/27/1995,,,84,95,
INM00042071,"AMRITSAR, IN",4/28/1995,0,,83,99,
INM00042071,"AMRITSAR, IN",4/29/1995,,,83,99,
INM00042071,"AMRITSAR, IN",4/30/1995,,,90,99,
INM00042071,"AMRITSAR, IN",5/1/1995,0,,80,98,
INM00042071,"AMRITSAR, IN",5/2/1995,0,,83,100,
INM00042071,"AMRITSAR, IN",5/3/1995,0,,85,100,67
INM00042071,"AMRITSAR, IN",5/4/1995,0,,87,102,
INM00042071,"AMRITSAR, IN",5/5/1995,0,,88,104,67
INM00042071,"AMRITSAR, IN",5/6/1995,0,,84,107,
INM00042071,"AMRITSAR, IN",5/7/1995,0,,90,108,
INM00042071,"AMRITSAR, IN",5/8/1995,0,,84,108,
INM00042071,"AMRITSAR, IN",5/9/1995,0,,94,110,
INM00042071,"AMRITSAR, IN",5/10/1995,,,94,108,
INM00042071,"AMRITSAR, IN",5/12/1995,0.03,,94,104,
INM00042071,"AMRITSAR, IN",5/13/1995,0,,96,108,
INM00042071,"AMRITSAR, IN",5/14/1995,0,,94,110,
INM00042071,"AMRITSAR, IN",5/15/1995,0,,94,112,
INM00042071,"AMRITSAR, IN",5/16/1995,,,99,113,
INM00042071,"AMRITSAR, IN",5/17/1995,0,,88,113,
INM00042071,"AMRITSAR, IN",5/18/1995,0,,88,108,
INM00042071,"AMRITSAR, IN",5/19/1995,0,,89,104,
INM00042071,"AMRITSAR, IN",5/20/1995,,,87,99,
INM00042071,"AMRITSAR, IN",5/21/1995,0,,90,104,
INM00042071,"AMRITSAR, IN",5/22/1995,,,86,99,
INM00042071,"AMRITSAR, IN",5/24/1995,0,,89,104,
INM00042071,"AMRITSAR, IN",5/25/1995,0,,87,104,
INM00042071,"AMRITSAR, IN",5/26/1995,,,91,104,
INM00042071,"AMRITSAR, IN",5/27/1995,0,,87,104,
INM00042071,"AMRITSAR, IN",5/28/1995,0,,91,,
INM00042071,"AMRITSAR, IN",5/29/1995,,,100,110,
INM00042071,"AMRITSAR, IN",5/30/1995,0,,96,111,
INM00042071,"AMRITSAR, IN",5/31/1995,0,,93,112,
INM00042071,"AMRITSAR, IN",6/1/1995,0,,93,112,
INM00042071,"AMRITSAR, IN",6/2/1995,0,,94,113,
INM00042071,"AMRITSAR, IN",6/3/1995,0,,95,113,
INM00042071,"AMRITSAR, IN",6/4/1995,0,,95,112,
INM00042071,"AMRITSAR, IN",6/5/1995,0,,94,115,
INM00042071,"AMRITSAR, IN",6/6/1995,0,,93,115,
INM00042071,"AMRITSAR, IN",6/7/1995,0,,99,116,
INM00042071,"AMRITSAR, IN",6/8/1995,0,,101,118,74
INM00042071,"AMRITSAR, IN",6/9/1995,0,,98,118,
INM00042071,"AMRITSAR, IN",6/10/1995,0,,101,117,
INM00042071,"AMRITSAR, IN",6/11/1995,,,101,117,
INM00042071,"AMRITSAR, IN",6/12/1995,0,,102,113,
INM00042071,"AMRITSAR, IN",6/15/1995,,,97,114,
INM00042071,"AMRITSAR, IN",6/16/1995,,,108,116,
INM00042071,"AMRITSAR, IN",6/29/1995,0.24,,94,104,
INM00042071,"AMRITSAR, IN",6/30/1995,0,,98,104,
INM00042071,"AMRITSAR, IN",7/4/1995,,,91,100,
INM00042071,"AMRITSAR, IN",7/8/1995,,,92,97,
INM00042071,"AMRITSAR, IN",7/12/1995,0.09,,89,96,
INM00042071,"AMRITSAR, IN",7/17/1995,,,92,98,
INM00042071,"AMRITSAR, IN",7/18/1995,,,80,87,
INM00042071,"AMRITSAR, IN",7/19/1995,0.47,,87,95,
INM00042071,"AMRITSAR, IN",7/20/1995,0,,88,95,
INM00042071,"AMRITSAR, IN",7/21/1995,0,,89,95,
INM00042071,"AMRITSAR, IN",7/22/1995,0,,87,95,
INM00042071,"AMRITSAR, IN",7/23/1995,,,85,92,
INM00042071,"AMRITSAR, IN",7/24/1995,0,,81,92,
INM00042071,"AMRITSAR, IN",7/25/1995,0.91,,82,92,
INM00042071,"AMRITSAR, IN",7/28/1995,2.28,,81,,
INM00042071,"AMRITSAR, IN",7/29/1995,0,,86,91,
INM00042071,"AMRITSAR, IN",7/30/1995,0,,88,96,
INM00042071,"AMRITSAR, IN",7/31/1995,0,,88,96,
INM00042071,"AMRITSAR, IN",8/1/1995,,,88,96,
INM00042071,"AMRITSAR, IN",8/2/1995,0.07,,80,91,
INM00042071,"AMRITSAR, IN",8/3/1995,0.08,,80,82,77
INM00042071,"AMRITSAR, IN",8/4/1995,0.51,,78,82,
INM00042071,"AMRITSAR, IN",8/5/1995,0.49,,80,85,
INM00042071,"AMRITSAR, IN",8/6/1995,1.54,,76,85,
INM00042071,"AMRITSAR, IN",8/7/1995,1.93,,83,90,
INM00042071,"AMRITSAR, IN",8/8/1995,0,,81,90,
INM00042071,"AMRITSAR, IN",8/9/1995,,,77,79,
INM00042071,"AMRITSAR, IN",8/10/1995,0,,85,92,
INM00042071,"AMRITSAR, IN",8/13/1995,,,82,94,
INM00042071,"AMRITSAR, IN",8/14/1995,0.43,,80,94,
INM00042071,"AMRITSAR, IN",8/15/1995,0,,86,93,
INM00042071,"AMRITSAR, IN",8/16/1995,0,,87,93,
INM00042071,"AMRITSAR, IN",8/17/1995,,,85,92,
INM00042071,"AMRITSAR, IN",8/18/1995,0,,86,93,
INM00042071,"AMRITSAR, IN",8/19/1995,0,,86,,
INM00042071,"AMRITSAR, IN",8/20/1995,,,80,94,
INM00042071,"AMRITSAR, IN",8/21/1995,,,81,85,
INM00042071,"AMRITSAR, IN",8/22/1995,0.15,,84,92,
INM00042071,"AMRITSAR, IN",8/23/1995,0,,84,92,
INM00042071,"AMRITSAR, IN",8/24/1995,0,,85,93,
INM00042071,"AMRITSAR, IN",8/25/1995,0,,85,95,79
INM00042071,"AMRITSAR, IN",8/26/1995,0,,82,,
INM00042071,"AMRITSAR, IN",8/27/1995,0,,86,95,
INM00042071,"AMRITSAR, IN",8/28/1995,,,87,91,
INM00042071,"AMRITSAR, IN",8/29/1995,0,,82,93,
INM00042071,"AMRITSAR, IN",8/30/1995,,,81,93,
INM00042071,"AMRITSAR, IN",8/31/1995,0,,81,92,
INM00042071,"AMRITSAR, IN",9/1/1995,0.97,,83,92,70
INM00042071,"AMRITSAR, IN",9/2/1995,0,,84,93,
INM00042071,"AMRITSAR, IN",9/3/1995,0,,77,,
INM00042071,"AMRITSAR, IN",9/4/1995,0.85,,76,85,71
INM00042071,"AMRITSAR, IN",9/6/1995,0,,81,,
INM00042071,"AMRITSAR, IN",9/7/1995,,,87,95,
INM00042071,"AMRITSAR, IN",9/9/1995,0.02,,79,91,
INM00042071,"AMRITSAR, IN",9/11/1995,,,84,95,
INM00042071,"AMRITSAR, IN",9/12/1995,,,85,95,
INM00042071,"AMRITSAR, IN",9/13/1995,0,,84,95,
INM00042071,"AMRITSAR, IN",9/14/1995,0,,87,95,
INM00042071,"AMRITSAR, IN",9/15/1995,0,,85,96,74
INM00042071,"AMRITSAR, IN",9/16/1995,0,,84,96,
INM00042071,"AMRITSAR, IN",9/17/1995,,,86,95,
INM00042071,"AMRITSAR, IN",9/20/1995,,,85,97,
INM00042071,"AMRITSAR, IN",9/21/1995,,,88,99,
INM00042071,"AMRITSAR, IN",9/22/1995,0,,83,99,72
INM00042071,"AMRITSAR, IN",9/23/1995,0,,82,98,
INM00042071,"AMRITSAR, IN",9/24/1995,,,83,97,
INM00042071,"AMRITSAR, IN",9/25/1995,0,,80,96,
INM00042071,"AMRITSAR, IN",9/26/1995,0,,82,95,
INM00042071,"AMRITSAR, IN",9/27/1995,0,,84,96,
INM00042071,"AMRITSAR, IN",9/28/1995,0,,82,97,
INM00042071,"AMRITSAR, IN",9/29/1995,0,,83,98,
INM00042071,"AMRITSAR, IN",9/30/1995,0,,81,98,
INM00042071,"AMRITSAR, IN",10/1/1995,0,,81,97,
INM00042071,"AMRITSAR, IN",10/2/1995,0,,83,98,
INM00042071,"AMRITSAR, IN",10/3/1995,0,,83,98,
INM00042071,"AMRITSAR, IN",10/4/1995,0,,80,96,
INM00042071,"AMRITSAR, IN",10/5/1995,0,,76,96,
INM00042071,"AMRITSAR, IN",10/6/1995,,,88,96,
INM00042071,"AMRITSAR, IN",10/9/1995,0,,82,95,
INM00042071,"AMRITSAR, IN",10/10/1995,0,,79,96,66
INM00042071,"AMRITSAR, IN",10/11/1995,0,,77,96,
INM00042071,"AMRITSAR, IN",10/12/1995,0,,81,95,
INM00042071,"AMRITSAR, IN",10/13/1995,0,,79,95,
INM00042071,"AMRITSAR, IN",10/14/1995,0,,76,95,
INM00042071,"AMRITSAR, IN",10/15/1995,0,,79,96,
INM00042071,"AMRITSAR, IN",10/16/1995,0,,72,96,
INM00042071,"AMRITSAR, IN",10/17/1995,0,,74,90,
INM00042071,"AMRITSAR, IN",10/18/1995,0,,74,90,
INM00042071,"AMRITSAR, IN",10/19/1995,,,69,83,
INM00042071,"AMRITSAR, IN",10/20/1995,0.06,,71,86,
INM00042071,"AMRITSAR, IN",10/21/1995,0,,68,,54
INM00042071,"AMRITSAR, IN",10/23/1995,0,,67,87,
INM00042071,"AMRITSAR, IN",10/24/1995,0,,69,88,
INM00042071,"AMRITSAR, IN",10/25/1995,,,68,88,
INM00042071,"AMRITSAR, IN",10/26/1995,0,,75,88,
INM00042071,"AMRITSAR, IN",10/27/1995,0,,71,89,
INM00042071,"AMRITSAR, IN",10/28/1995,0,,72,89,
INM00042071,"AMRITSAR, IN",10/29/1995,0,,73,88,
INM00042071,"AMRITSAR, IN",10/30/1995,0,,69,88,
INM00042071,"AMRITSAR, IN",10/31/1995,0,,65,85,
INM00042071,"AMRITSAR, IN",11/1/1995,0,,65,,
INM00042071,"AMRITSAR, IN",11/2/1995,0,,68,86,
INM00042071,"AMRITSAR, IN",11/3/1995,0,,70,86,
INM00042071,"AMRITSAR, IN",11/4/1995,0,,65,86,
INM00042071,"AMRITSAR, IN",11/5/1995,0,,65,85,
INM00042071,"AMRITSAR, IN",11/6/1995,0,,65,84,
INM00042071,"AMRITSAR, IN",11/7/1995,0,,68,84,
INM00042071,"AMRITSAR, IN",11/8/1995,0,,68,85,
INM00042071,"AMRITSAR, IN",11/9/1995,0,,65,85,
INM00042071,"AMRITSAR, IN",11/10/1995,0,,64,,
INM00042071,"AMRITSAR, IN",11/11/1995,,,65,85,
INM00042071,"AMRITSAR, IN",11/13/1995,,,62,85,
INM00042071,"AMRITSAR, IN",11/14/1995,0,,67,85,
INM00042071,"AMRITSAR, IN",11/15/1995,0,,64,85,
INM00042071,"AMRITSAR, IN",11/16/1995,0,,65,85,
INM00042071,"AMRITSAR, IN",11/17/1995,0,,62,82,
INM00042071,"AMRITSAR, IN",11/18/1995,0,,65,82,
INM00042071,"AMRITSAR, IN",11/19/1995,0,,59,80,
INM00042071,"AMRITSAR, IN",11/20/1995,0,,62,81,
INM00042071,"AMRITSAR, IN",11/21/1995,0,,60,81,
INM00042071,"AMRITSAR, IN",11/22/1995,0,,61,80,
INM00042071,"AMRITSAR, IN",11/23/1995,,,61,79,
INM00042071,"AMRITSAR, IN",11/24/1995,0,,58,79,
INM00042071,"AMRITSAR, IN",11/25/1995,0,,61,79,
INM00042071,"AMRITSAR, IN",11/26/1995,,,61,78,
INM00042071,"AMRITSAR, IN",11/27/1995,,,59,78,
INM00042071,"AMRITSAR, IN",11/28/1995,0.21,,59,77,51
INM00042071,"AMRITSAR, IN",11/29/1995,0,,55,68,45
INM00042071,"AMRITSAR, IN",11/30/1995,0,,51,68,
INM00042071,"AMRITSAR, IN",12/1/1995,,,54,71,
